"concept_id","part_of_speech","lemmas","english_lemmas","gloss","english_gloss"
"78246",2,"سفارتی","diplomatic | diplomatical","NO_GLOSS","skilled in dealing with sensitive matters or people"
"78256",2,"سیدھا","direct","جو بنا جھکاؤیا روکاوٹ یارخنہ کے جاری رہے یاسیدھاہویادوسرے کے مقابلے میں چھوٹااورباالکل صحیح ہو","direct in spatial dimensions; proceeding without deviation or interruption; straight and short"
"78278",2,"سچا | سیدھا | کھرا","square | straight | straightforward","بنا کسی بہانے کے یا سمجھوتے کے یعنی سیدھا","without evasion or compromise"
"78286",2,"بےسیاق | بےمحل","digressive | discursive | excursive | rambling","موضوع کے مخالف","(of e.g. speech and writing) tending to depart from the main point or cover a wide range of subjects"
"78300",2,"باریک بیں | دانشمند | زیرک","discerning","بہت ہی باریک یا چھو ٹی چھوٹی باتوں  تک سوچ رکھنے والا","having or revealing keen insight and good judgment"
"78308",2,"سادہ | عام | فطری | معمولی","modest | restrained | unostentatious","بنا کسی خاص سجاوٹ یا بناوٹ کا","free from ostentation or pretension"
"78317",2,"قدر دان | قدر شناس","appreciative","جو خوبیوں یا صاحب ہنر والوں کی عزت کرتا ہو","having or showing appreciation or a favorable critical judgment or opinion"
"78354",2,"حد بند | گھیرا بند | محدود","defined | outlined","جس کی گھیرا بندی ہوئی ہو یا جس کی حد متعین کردی گئی ہو یا نشان زد کر دی گئی ہو","showing clearly the outline or profile or boundary"
"78357",2,"غیر حد بند","indistinct","جس کی  حد نشان  زد  یامتعین نہ کی گئی ہو","not clearly defined or easy to perceive or understand"
"78359",2,"اندھیرا | تاریک | دھندلا | گدلا","bleary | blurred | blurry | foggy | fuzzy | hazy | muzzy","واضح طور پر نہ دکھائی دینے والا","indistinct or hazy in outline"
"78361",2,"الجھاہوا | پیچیدہ | ژولیدہ | غیرواضح | گنجلک","dim | faint | shadowy | vague | wispy","جو واضح نہ ہو","lacking clarity or distinctness"
"78373",2,"قابل تقسیم | لائق تقسیم","divisible","جس کی تقسیم کی جا سکے یا جسے بانٹا جا سکے","capable of being or liable to be divided or separated"
"78375",2,"متفرق ہونے والا","dissociable | separable | severable","متفرق ہونے والا","capable of being divided or dissociated"
"78410",2,"حاوی","ascendant | ascendent | dominating","جو کسی کے مقابلے میں بھاری پڑے","most powerful or important or influential"
"78415",2,"شہنشاہیت پسند","sovereign | supreme","جس کی حکومت دور دور تک پھیلی ہو","greatest in status or authority or power"
"78418",2,"اسسٹنٹ | حمایتی | مدد کرنے والا | مددگار | معاون | معین","adjunct | assistant","جو کسی کام وغیرہ میں مدد کرے","of or relating to a person who is subordinate to another"
"78425",2,"دونالی | دونلی","double-barreled | double-barrelled","دو نال والی یا جس میں دو نالیں ہوں","having two barrels mounted side by side"
"78428",2,"ڈرامائی","dramatic","ناٹک یا سوانگ کی طرح","suitable to or characteristic of drama"
"78434",2,"کرداری","actable","کردار نبھانے والا","capable of being acted; suitable for the stage"
"78441",2,"قابل مشروب | لائق مشروب","drinkable | potable","پینے کے لائق","suitable for drinking"
"78442",2,"ناقابل مشروب","undrinkable","نہ پینے کے لائق","unsuitable for drinking"
"78443",2,"دھت | متوالا | مدمست | مدہوش","drunk | inebriated | intoxicated","جو شراب میں ڈوباہواہو یا نشے میں مست ہو","stupefied or excited by a chemical substance (especially alcohol)"
"78456",2,"الرٹ | باہوش | چوکنا | خبردار","uninebriated | unintoxicated","جو نشے میں نہ ہو","not inebriated"
"78457",2,"زنگ آلود | کند","dull","جس کی دھار تیز یا نوکیلی ہو","not having a sharp edge or point"
"78462",2,"پینا | تیز | دھاردار","sharp","جس میں دھار ہو","having or made by a thin edge or sharp point; suitable for cutting or piercing"
"78471",2,"چبھن پذیر | قابل چبھن","incisive | piercing","جو چبھتا ہو","suitable for cutting or piercing"
"78472",2,"باڑھ والی | تیز | چوکھا | دھاردار | نوکیلا","keen","نوکیلے دھاروالا","having a sharp cutting edge or point"
"78475",2,"چھیدنےوالا | سوراخ کرنےوالا","penetrating | penetrative","بھیدنے یا چھیدنے والا","tending to penetrate; having the power of entering or piercing"
"78519",2,"بےچین | بےقرار | متحیر | مستعجب","eager","جس کے من میں کوئی شدید یازوردار خواہش ہویاجو کسی کام یابات کے لئے کچھ بے چین ساہو","having or showing keen interest or intense desire or impatient expectancy"
"78541",2,"بےموقع | بےوقت | قبل از وقت","premature | untimely","جو مقرر وقت سے پہلے یا بعد میں ہو","uncommonly early or before the expected time"
"78549",2,"دیر","late","عام یا متوقع وقت  کے بعد والا یا بعد میں ہوا","being or occurring at an advanced period of time or after a usual or expected time"
"78553",2,"بعد مرگ | مرنے کے بعد","posthumous","کسی کی وفات کے بعد ہونے والا","occurring or coming into existence after a person's death"
"78576",2,"رنجیدہ | سوچ میںمبتلا | غمگین | فکرمند","apprehensive | worried","جسے فکر ہو","mentally upset over possible misfortune or danger etc"
"78582",2,"پوربی | مشرقی","eastern","مشرق کا یا مشرق سے متعلق","lying toward or situated in the east"
"78589",2,"پچھمی | مغربی","westerly | western","پچھم کا یا پچھم سے متعلق","lying in or toward the west"
"78592",2,"مغرب کا | مغربی","western","مغرب کے ممالک سے تعلق رکھنے والا","relating to or characteristic of regions of western parts of the world"
"78613",2,"خوردنی | قابل خور | لائق خوردن","comestible | eatable | edible","جو کھانے کے لائق ہو","suitable for use as food"
"78619",2,"پڑھا لکھا | تربیت یافتہ | تعلیم یافتہ","educated","جس نے تعلیم حاصل کی ہو","possessing an education (especially having more than average knowledge)"
"78622",2,"خود تعلیم یافتہ","self-educated","جو اپنے آپ کو خود تعلیم یافتہ کیا ہو یا جس نے بغیر استاد کے تعلیم حاصل کی ہو","educated by your own efforts rather than by formal instruction"
"78626",2,"ان پڑھ | جاہل | ناآشنا | ناخواندہ | ناواقف","ignorant | nescient | unenlightened | unlearned | unlettered","جو  لاعلمی سے بھرا ہو","uneducated in general; lacking knowledge or sophistication"
"78628",2,"ان پڑھ | بےپڑھا | جاہل | غیرتعلیم یافتہ | ناخواندہ","unschooled | untaught | untutored","جو پڑھا لکھا نہ ہو","lacking in schooling"
"78635",2,"جاری","in operation | operating | operational","جو اس وقت نافذ ہو(قانون وغیرہ)۔","being in effect or operation"
"78639",2,"متروک | مردہ","dead | defunct","جس میں زندگی کی قوت، افادیت، فعالیت نہ رہ گئی ہو","no longer in force or use; inactive"
"78645",2,"بے اثر | غیر متاثر","ineffective | ineffectual | uneffective","جو متاثر نہ کرے","not producing an intended effect"
"78650",2,"دشوار | دقت طلب | صبرآزما | کٹھن | گہرا | مشکل","difficult","جو آسان نہ ہو","requiring much effort and trouble"
"78652",2,"تھکاؤ | حوصلہ شکن | صبرآزما","exhausting | tiring | wearing | wearying","تھکانے والا","producing exhaustion"
"78662",2,"اثردار | با اثر","effective","اپنا کام یا اثر دکھانے والا","works well as a means or remedy"
"78701",2,"چنندہ | منتخب","elected | elective","چناہوا","subject to popular election"
"78705",2,"مقرر | نامزد","nominated | nominative","جس کا کسی کام یا عہدہ کے لئے نام لکھاگیا ہو","appointed by nomination"
"78707",2,"تعینات | رکھا ہوا | متعین | مقرر","assigned","جس کی کسی کام، مقام یا عہدے پر تقرری ہوئی ہو یا کسی کام پر لگایا ہوا","appointed to a post or duty"
"78711",2,"اختیاری | متبادل","optional","ان دو یا کئی میں سے کوئی ایک ،جسے اپنی مرضی سے حاصل کیا جاسکے","possible but not necessary; left to personal choice"
"78718",2,"لابدی | لازم | لازمی | واجب","compulsory | mandatory | required","جسے لینا ، رکھنا   یا ماننا باالکل ضروری ہو","required by rule"
"78743",2,"نااہل | ناشائستہ | ناقابل | نالائق | ناموزوں","ineligible","جس میں قابلیت نہ ہو","not eligible"
"78748",2,"احساساتی | جذباتی | محسوساتی | ہیجان انگیز","emotional","جذبے سے بھرا ہوا یا دل کو متاثر کر نے والا","of more than usual emotion"
"78752",2,"امنگ بھرا | پر جوش | جوش بھرا","charged | supercharged","جو جوش سے بھرا ہو","fraught with great emotion"
"78770",2,"بے اثر | غیرجذباتی | غیرمتاثر","stoic | stoical","جس میں اثرنہ ہو یا جو دل کو متاثر نہ کرے","seeming unaffected by pleasure or pain; impassive"
"78772",2,"تجربہ کیا ہوا | مجرب","empiric | empirical","استعمال یا آزمائش سے واضح یا حاصل","derived from experiment and observation rather than theory"
"78780",2,"علمی","theoretic | theoretical","NO_GLOSS","concerned primarily with theories or hypotheses rather than practical considerations"
"78789",2,"اکادمک | اکیڈمک","academic","جو صرف خیالی،تجزیہ وغیرہ کے میدان کاہی ہو اور عام میدان عمل میں نہ آئے","hypothetical or theoretical and not expected to produce an immediate or practical result"
"78793",2,"تنخواہ دار","salaried","تنخواہ پر کام کرنے یا تنخواہ پانے والا","receiving a salary"
"78801",2,"بغیرملازمت کا | بےروزگار | بےکار","idle | jobless | out of work","جس کے ہاتھ میں زندگی گزارنے کے لئے کوئی کام وغیرہ نہ ہو","not having a job"
"78802",2,"اہل | قابل | قابل تقرر","employable","جو مامور کرنے کے لائق ہو","physically and mentally capable of working at a regular job and available"
"78805",2,"پر کشش | خوبصورت | خوشنما | دل پسند | دل کش","beguiled | captivated | charmed | delighted | enthralled | entranced","جو کشش سے بھرا ہو ہو","filled with wonder and delight"
"78831",2,"ستایا | ستایاہوا | ظلم کا شکار | مظلوم","laden | oppressed","جسے درد یا تکلیف پہنچائی گئی ہو","burdened psychologically or mentally"
"78858",2,"آرام دہ | پرسکون","indefatigable | tireless | unflagging | unwearying","جس میں تھکان نہ ہو یا تھکان سے خالی","showing sustained enthusiastic action with unflagging vitality"
"78885",2,"اکٹھا | جمع | یکجا","accrued | accumulated","بچاکر یا جوڑکر رکھا ہوا","periodically accumulated over time"
"78890",2,"ضرب شدہ | ضرب کیاہوا","multiplied","ضرب کیا ہوا","greatly increased as by multiplication"
"78906",2,"خبیر | علیم","enlightened","منطق،براہ راست تجربہ وغیرہ سے جسے اپنے آپ علم ہو","having knowledge and spiritual insight;"
"78912",2,"جفاکش | مجاہد | محنتی","entrepreneurial","جو جدو جہد یا کوشش میں لگا ہوا ہویا کوشش کرنے والا  ہو","willing to take risks in order to make a profit"
"78925",2,"جوش سےعاری | سرد | مایوس | ناامید | نراش","half-hearted | halfhearted | lukewarm | tepid","جس میٕں جوش یا پھرتی نہیں ہو","feeling or showing little interest or enthusiasm"
"78929",2,"آرزو مند | بے چین | بے قرار | خواہش مند","avid | devouring | esurient | greedy","لالچ یا آرزو کرنے والا","(often followed by `for') ardently or excessively desirous"
"78930",2,"بدخواہ | حاسد | دشمن | مخالف","covetous | envious | jealous","حسد کرنے والا","showing extreme cupidity; painfully desirous of another's advantages"
"78931",2,"عدم خواہاں | غیرخواہشمند | ناخواستگار","undesiring | undesirous","جو خواہاں نہ ہو","having or feeling no desire"
"78934",2,"ایک جیسا | برابر | سمان | مساوی | ہم منصب | یکساں","equal","NO_GLOSS","well matched; having the same quantity, value, or measure as another"
"78942",2,"مساوی الاضلاع","equilateral","جس کے تمام بازو برابرہوں","having all sides or faces equal"
"78958",2,"متوازن","balanced","جس میں توازن ہو","being in a state of proper balance or equilibrium"
"78964",2,"متوازن | معتدل","well-balanced","برابر یا مناسب","in an optimal state of balance or equilibrium"
"78991",2,"پراسرار | پراسراریت","mysterious | mystic | mystical | occult | orphic | secret","راز سے بھرا ہوا یا جس میں راز ہو","having an import not apparent to the senses nor obvious to the intelligence; beyond ordinary understanding"
"79012",2,"بےحیا | بےشرم | لت خور","contemptible","اکثر:لات کھانےوالایاحالت بھوگنے والا","deserving of contempt or scorn"
"79020",2,"استقبال کردہ | خیرمقدم کردہ","laudatory | praiseful | praising","کسی کی تعریف یا ستئاش کی غرض سے پیش","full of or giving praise"
"79027",2,"جھوٹی تعریف | چاپلوسی والا | خوشامد بھرا","adulatory","چاپلوسی بھرا","obsequiously complimentary"
"79038",2,"چورس | سپاٹ | ہموار","flat | level | plane","جس کی سطح یا فرش برابر ہو یا اونچا نیچا نہ ہو","having a surface without slope, tilt in which no part is higher or lower than another"
"79045",2,"اوبڑ کھابڑ | اونچی نیچی | مسطح | موزوں | ناہموار","uneven","جو برابر نہ ہو","not even or uniform as e.g. in shape or texture"
"79046",2,"توڑا۔موڑا | ٹوٹاپھٹا | شکستہ","crinkled | crinkly | rippled | wavelike | wavy","جوکئی مقامات سے مڑا ہوا ہو","uneven by virtue of having wrinkles or waves"
"79057",2,"طاق","odd","جو دوسے ضرب دینے پر پورا پورا نہ تقسیم ہوسکے(عدد)۔","not divisible by two"
"79058",2,"سدابہار","evergreen","جو سدا ہرارہے","(of plants and shrubs) bearing foliage throughout the year"
"79061",2,"پت جھڑی | خزاں کا","deciduous","(پیڑ ۔پودھے جنگل وغیرہ)جن کی پتیاں سال میں ایک بار جھڑجاتی ہیں خا ص طور سے پیداواریت کے خاتمے کے وقت","(of plants and shrubs) shedding foliage at the end of the growing season"
"79071",2,"اندازاً | تخمیناً | قیاساً","approximate | approximative | rough","جواندازے سے سوچایا سمجھا گیاہو","not quite exact or correct"
"79104",2,"اشتعال انگیز | بھڑک دار | بھڑکاؤ | جذباتی","exciting","انسانی جذبات کو تیز کرنے والا","creating or arousing excitement"
"79108",2,"اشتعال انگیز | پرجوش | ہیجان انگیز","electrifying | thrilling","دل دہلانے والا","causing a surge of emotion or excitement"
"79131",2,"قابل تجدید | لائق تجدید","renewable","نیا کرنے لائق","capable of being renewed; replaceable"
"79140",2,"غیراستعمال شدہ","unconsumed","جو نہ کھایاگیا ہو","not consumed"
"79144",2,"بے وجود | غیر وجود | معدوم | نیست","nonexistent","جس کا کوئی وجود یا صورت نہ ہو","not having existence or being or actuality"
"79149",2,"غیرمعدوم","living | surviving","جو معدوم نہ ہوا","still in existence"
"79153",2,"منتظر","anticipated | awaited | hoped-for","جس کسی چیز،بات وغیرہ کا انتظار کیاجاتا ہے","expected hopefully"
"79155",2,"متوقعہ | مطلوبہ","expectable","امید کرنے لایق","to be expected"
"79162",2,"غیر متوقع | ناگہانی | یکایک","unhoped | unhoped-for | unthought | unthought-of","جو امید سے باہر ہو","so unexpected as to have not been imagined"
"79183",2,"قیمتی | مہنگا","expensive","NO_GLOSS","high in price or charging high prices"
"79188",2,"ارزاں | سستا","cheap | inexpensive","NO_GLOSS","relatively low in price or charging low prices"
"79204",2,"خام | ناپختہ | ناپختہ کار | ناتجربہ کار | نوآموز | نوسکھیا | نیا","new | raw","جس نے کوئی کام حال ہی میں سیکھا ہو","lacking training or experience"
"79221",2,"اظہار شدہ | بیان کردہ | تشریح شدہ | تفسیر شدہ | توضیح شدہ","declared | stated","جس کی توضیح کی گئی ہو","declared as fact; explicitly stated"
"79226",2,"پوشیدہ | خفیہ | سربستہ | نہاں","implicit | inexplicit","کہیں یا کسی کے اندر رکھا، پڑا یا چھپا ہوا","implied though not directly expressed; inherent in the nature of something"
"79262",2,"باہری | بیرونی | خارجی","external","باہر کا یا بیرون سے متعلق","happening or arising or located outside or beyond some limits or especially surface"
"79263",2,"اوپری | باہری | خارجی","outer","باہر یا اوپر سے دکھائی دینے والا","being on or toward the outside of the body"
"79265",2,"اندرکی | اندرونی | داخلی","internal","جو اندر کا ہو","happening or arising or located within some limits or especially surface"
"79286",2,"بھید | پراسرار | پوشیدہ | راز","private | secret","جو چھپانے کے لائق ہو","not expressed"
"79296",2,"نیلگوں | نیلی فام","blue-eyed","نیلی آنکھ والا","having blue eyes"
"79300",2,"کانا | واحدالعین | یک چشم","one-eyed","جس کی ایک آنکھ خراب ہو یا ایک آنکھ سے دکھائی نہ دے","having or showing only one eye"
"79314",2,"عادلانہ | عاقلانہ | مدبرانہ | منصفانہ","fair | just","جو انصاف سے بھرا ہوا ہو یاجس میں انصاف ہو","free from favoritism or self-interest or bias or deception; or conforming with established standards or rules"
"79323",2,"مُنصِفانہ","equitable | just","NO_GLOSS","implying justice dictated by reason, conscience, and a natural sense of what is fair to all"
"79324",2,"عادل | منصف","evenhanded","جو انصاف کرتا ہو","without partiality"
"79325",2,"غیرعادلانہ | غیرعاقلانہ | غیرمدبرانہ | غیرمنصفانہ","inequitable | unjust","جو نا انصافى سے متعلق ہو","not equitable or fair"
"79326",2,"وفادار‎","faithful","NO_GLOSS","steadfast in affection or allegiance"
"79336",2,"اوباشی | بدچلنی | بدمعاشی | شہوت پرستی | عیاشی | نفس پرستی","adulterous | cheating | two-timing","جو عیاشی کرتا ہو","not faithful to a spouse or lover"
"79337",2,"وفادار","loyal","NO_GLOSS","steadfast in allegiance or duty"
"79344",2,"ایمان کا کچا | ڈھل مل یقین | ضعیف الاعتقاد | غیر یقینی | غیریقینی | متلون مزاج","disloyal","جس میں پختہ یقین نہ ہو","deserting your allegiance or duty to leader or cause or principle"
"79346",2,"بد عہد | بے وفا | دغاباز | غدار | نمک حرام","faithless | traitorous | treasonable | treasonous | unfaithful","غداری کرنے والا","having the character of, or characteristic of, a traitor"
"79347",2,"باغی | سرکش | نافرمان","insurgent | seditious | subversive","بغاوت کرنے والا","in opposition to a civil authority or government"
"79352",2,"آوارہ | بھٹکا | بہکا | بھولا | بھولابھٹکا | گم گشتہ | گمراہ","errant","جو راستہ بھول گیا ہو","straying from the right course or from accepted standards"
"79358",2,"اچوک | بے خطا | تیربہ ہدف","inerrable | inerrant | unerring","نہ چوکنے والا","not liable to error"
"79360",2,"آشنا | جاناپہچانا | روبرو | شناسا | متعارف | معروف | واقف کار","acquainted | acquainted with | familiar with","جو جانا پہچانا ہو یا جس کو جانا گیا ہو","having fair knowledge of"
"79362",2,"اچھی طرح متعارف | جانابوجھا | دیکھابھالا","long-familiar | well-known","جو اچھی طرح سے متعارف ہو","frequently experienced; known closely or intimately"
"79367",2,"انوکھا | پرتجسس | حیران کن | حیرت انگیز | عجیب | عجیب وغریب","strange | unusual","NO_GLOSS","being definitely out of the ordinary and unexpected; slightly odd or even a bit weird"
"79371",2,"خوف انگیز | خوف بھرا | دہشت انگیز | ڈر بھرا","eerie | eery","جو ڈر سے بھرا ہوا ہو","inspiring a feeling of fear; strange and frightening"
"79372",2,"انوکھا | حیران کن | حیرت انگیز | عجب | عجوبہ | عجیب وغریب | ماورائی | نادر","exotic","جو خاص خوبی سے آراستہ ہو","strikingly strange or unusual"
"79385",2,"جاری | جاری وساری | راوں | عام","a la mode | in style | in vogue | latest | modish","جو رواج میں ہو","in the current fashion or style"
"79387",2,"بانکا | چھیلا | رنگیلا | شوقین","dapper | dashing | jaunty | natty | raffish | rakish | snappy | spiffy | spruce","جو خوبصورت اور بنا سنورا ہو","marked by up-to-dateness in dress and manners"
"79411",2,"تیزرفتار | تیزرو","fast","جلدی یا تیز چلنے والا","acting or moving or capable of acting or moving quickly"
"79470",2,"تنومند | فربہ | لحیم شحیم | موٹا","fat","پھولے ہوئے یا موٹے جسم والا یا انتہائی زیادہ گوشت والا","having much flesh (especially fat)"
"79471",2,"توند والا | توندیلا","abdominous | paunchy | potbellied","جسے توند ہو یاجس کا پیٹ آگے کو نکلاہو","having a large belly"
"79473",2,"گول مٹول","buxom | chubby | embonpoint | plump | zaftig | zoftig","جو ناٹا اور موٹا ہو","euphemisms for slightly fat"
"79474",2,"چست | کسا | گٹھا","compact | heavyset | stocky | thick | thickset","کسا ہوا","heavy and compact in form or stature"
"79475",2,"گول مٹول | گول مول | موٹا","corpulent | obese | rotund | weighty","NO_GLOSS","excessively fat"
"79479",2,"بھاری بھرکم | دیوپیکر | دیوہیکل | عظیم الجثہ | قوی ہیکل | لحیم شحیم | لمباچوڑا","fleshy | heavy | overweight","جس کا جسم بہت بڑا ہو","usually describes a large person who is fat but has a large frame to carry it"
"79482",2,"دبلاپتلا | کمزور | نحیف","lean | thin","جسم سے کمزور","lacking excess flesh"
"79492",2,"ہڈی دار | ہڈیلا","boney | scraggy | scrawny | skinny | underweight | weedy","جو بہت ہی دبلا پتلا ہو","being very thin"
"79500",2,"باروغن | چربی دار | روغن دار","fat | fatty","جو چربی سے بھرا ہو","containing or composed of fat"
"79502",2,"مکھنی","buttery","مکھن سے بناہوا","resembling or containing or spread with butter"
"79506",2,"بےتیل | بےچربی | بےروغن","fat-free | fatless | nonfat","جس میں چربی کی کمی ہو","without fat or fat solids"
"79511",2,"جان لیوا | مہلک","deadly | lethal","مار ڈالنے والا","of an instrument of certain death"
"79515",2,"قابل علاج | لائق علاج | ممکن العلاج","curable","جس کا علاج ممکن ہو","curing or healing is possible"
"79516",2,"لادوا | لاعلاج","incurable","جس کا علاج ممکن نہ ہو","incapable of being cured"
"79529",2,"مبصرانہ | ناقدانہ","admonishing | admonitory | reproachful | reproving","جس میں تنقید کی گئی ہو یا تنقید سے متعلق","expressing reproof or reproach especially as a corrective"
"79553",2,"بہی خواہ | خیر اندیش | خیر خواہ","well-wishing","مفاد یا پھلا چاہنے والا","extending good wishes for success"
"79562",2,"بانجھ | عقیم | ناقابل تولید","infertile | sterile | unfertile","(عورت یا مادہ جانور)جسے اولاد ہوتی ہی نہ ہو","incapable of reproducing"
"79574",2,"زیرالتوا | زیرتجویز | زیرغور","pending","غور،فیصلے وغیرہ کے لئے کچھ وقت  تک روکایا ٹالاہوا","awaiting conclusion or confirmation"
"79575",2,"بے عمل","undone","جو نہ کیا گیا ہو","not done"
"79577",2,"پورا | ختم","finished","NO_GLOSS","(of materials or goods) brought to the desired final state"
"79586",2,"غیر تراشیدہ | ناتراشیدہ","unhewn","جو تراشا نہ گیا ہو","(of stone especially) not given a finished form by or as if by hewing"
"79588",2,"حد بند | محدود","bounded | delimited","جس کی حد بندھی ہو","having the limits or boundaries established"
"79592",2,"بےپایاں | بےحد | لامتناہی | لامحدود | ناپیدا کنار","infinite","جو کبھی ختم نہ ہو","having no limits or boundaries in time or space or extent or magnitude"
"79593",2,"بے | بے حد | بے کراں | پناہ | لامتناہی | ناپیدا کنار","boundless | limitless | unbounded","جس کی سرحد نہ ہو","seemingly boundless in amount, number, degree, or especially extent"
"79600",2,"ابتدائی | اوائلی | شروعاتی","opening","شروع کا یا پہلے کا یا کسی وقت یا حادثے کے شروع کے وقت کا","first or beginning"
"79609",2,"پہلا","first","NO_GLOSS","preceding all others in time or space or degree"
"79613",2,"پلوٹھا | پہلوٹھی | پہلونٹھا","eldest | firstborn","کسی عورت کے بطن سے پہلے پہل پیدا","first in order of birth"
"79619",2,"آخر | آخری | اخیر","last","جو سب سے بعد کا ہو","coming after all others in time or space or degree or being the only one remaining"
"79628",2,"مڈل | وسطانیہ","intermediate","وسط یا بیچ کا","lying between two extremes in time or space or degree"
"79631",2,"بیچ کا | درمیانی | وسطی","in-between | mediate | middle","جو کسی چیز،مقام وغیرہ کے وسط یا درمیان میں واقع ہو","being neither at the beginning nor at the end in a series"
"79636",2,"دوسرا","second","NO_GLOSS","a part or voice or instrument or orchestra section lower in pitch than or subordinate to the first"
"79641",2,"پورے اعضا والا | مکمل عضووالا","fit | healthy","جو اپاہج نہ  ہو","physically and mentally sound or healthy"
"79650",2,"خمیدہ پشت | کبڑا","crookback | crookbacked | gibbous | humpbacked | humped | hunchbacked | kyphotic","جسے کوبڑ ہو","characteristic of or suffering from kyphosis, an abnormality of the vertebral column"
"79657",2,"اپاہج | لنج | لولا لنگڑا | مجبور | معذور","maimed | mutilated","جس کے ہاتھ ،پیر یا جسم کے کسی عضو میں نقص ہو","having a part of the body crippled or disabled"
"79664",2,"نااہل | نالائق","unsuitable","جو قابل نہ ہو","not meant or adapted for a particular purpose"
"79675",2,"اٹل | پکا | سخت | کٹھور | مستحکم | مضبوط","inflexible","جو نرم نہ ہو یا جسے جھکایا نہ جا سکے","resistant to being bent"
"79689",2,"انتہاپسند | پختہ یقیں | سخت | کٹر","hard-line | hardline","اپنے عقیدے پر قائم رہنے والا","firm and uncompromising"
"79709",2,"چھلے دار | گھنگھرالا | گھوماودار","curly","گھوما ہوا اور بل کھایا ہوا","(of hair) having curls or waves"
"79743",2,"اپنایاہوا | اقرار | تسلیم شدہ | قول | ماناہوا | منظورشدہ","adopted | adoptive","جسے اپنایا گیا ہو یا جسے اپنے اوپر لیا گیا ہو","acquired as your own by free choice"
"79750",2,"امپورٹیڈ | درآمد شدہ","imported","جو دوسرے مقام یا ملک سے آیا ہو یا باہر سے منگایا ہو","used of especially merchandise brought from a foreign source"
"79755",2,"دیسی | علاقائی | ملکی | وطنی","domestic","جو اپنے دیس میں پیدا یا بنا ہو","produced in a particular country"
"79760",2,"اجنبی | بین الاقوامی | پردیسی | غیر ملکی","foreign","جو دوسرے ملک سے متعلق ہو یا دوسرے ملک کا ہو","of concern to or concerning the affairs of other nations (other than your own)"
"79764",2,"انتردیشی | بین صوبائی | بین ملکی","home | interior | internal | national","کسی ملک کے اندر کایا اس کے اندرونی حصوں میں ہونے یا اس سے تعلق رکھنے والا","inside the country"
"79772",2,"بغیر خاندانی | غیرخاندانی","undomestic","جو خاندان سے متعلق نہ ہو","not domestic or related to home"
"79775",2,"قابل درگزر | قابل فراموش","unmemorable","فراموش کرنے کے لائق یا بھول جانے کے قابل","not worth remembering"
"79778",2,"قابل | قابل یادداشت | یادگار","memorable","یاد رکھنے کے قابل","worth remembering"
"79783",2,"غیر معافی کنندہ","unforgiving","معاف نہ کرنے والا","unwilling or unable to forgive or show mercy"
"79785",2,"رسمی","formal","جو محض کہنے، سننے یا دکھانے کے لیے ہو","being in accord with established forms and conventions and requirements (as e.g. of formal dress)"
"79786",2,"انوسٹھانک | تقریبی","ceremonial","تقریب کایاتقریب سے متعلق","marked by pomp or ceremony or formality"
"79797",2,"بےضابطہ | غیر رسمی","informal","جو رسمی نہ ہو","not formal"
"79812",2,"بعدکا | بعدکی","latter","بعد والا یا بعد کا","referring to the second of two things or persons mentioned (or the last one or ones of several)"
"79814",2,"خوش قسمت","fortunate","NO_GLOSS","having unexpected good fortune"
"79816",2,"بے فکر | پرلطف | خوشحال | سکھی","felicitous | happy","جو سب طرح کی خوشیوں سے بھرپور ہو","marked by good fortune"
"79818",2,"اچھا | بہتر | شاندار | عمدہ","good | well","جواچھی طرح انجام کی شکل میں آیا ہو یا آئے","resulting favorably"
"79820",2,"اقبال مند | تقدیر والا | خوش بخت | خوش قسمت | خوش نصیب | نصیب دار","lucky","جو قسمت کا دھنی ہو","blessed with good fortune"
"79822",2,"بدبخت | بدقسمت | بدنصیب | کم بخت | منحوس","unfortunate","جو خوش قسمت نہ ہو","not favored by fortune; marked or accompanied by or resulting in ill fortune"
"79825",2,"بے سروںساماں | بےآسرا | بےآشیانہ | بےگھر | بےمحل","dispossessed | homeless | roofless","بغیر رہائش کے یا جس کے پاس رہائش نہ ہو","physically or spiritually homeless or deprived of security"
"79827",2,"بد | بدبختی | بدقسمتی | بدنصیبی | برا | نحس","doomed | ill-fated | ill-omened | ill-starred | unlucky","جو مبارک نہ ہو","marked by or promising bad fortune"
"79832",2,"خوشبودار | گمکیلا | مہک دار","aromatic | redolent","جس میں خوشبو ہو","having a strong pleasant odor"
"79834",2,"عطربیز | معطر | مہک دینے والا | مہکتاہوا","perfumed | scented","خوشبو دار کیا ہوا","filled or impregnated with perfume"
"79835",2,"مشکبو","musky","جس میں مشک یا کستوری کی خوشبو ہو","resembling the smell of musk"
"79836",2,"بدبودار","ill-smelling | malodorous | malodourous | stinky | unpeasant-smelling","بد بو سے بھرا ہوا","having an unpleasant smell"
"79865",2,"اچھی بو والا | خوشبودار | مہک والا | مہکدار","redolent | smelling","جو بو سے بھرا ہو","(used with `of' or `with') noticeably odorous"
"79873",2,"بغیر بو کا | بغیر مہک کا","inodorous | odorless | odourless","جس میں مہک نہ ہو","having no odor"
"79884",2,"لگا | لگاہوا","fixed","جولگاہویالگایاگیاہو","securely placed or fastened or set"
"79892",2,"ڈھیلا | فراخ | کھلا ہوا","unfixed","جو اچھی طرح سے جکڑا ، بندھا یا لگا نہ ہو","not firmly placed or set or fastened"
