"concept_id","part_of_speech","lemmas","english_lemmas","gloss","english_gloss"
"76467",2,"छेउको | निकटको | निकटवर्ती | निकटस्थ | सन्निकट | समिपको | समीपवर्ती | समीपस्थ | समीपी","close | near | nigh","टाढा, समय आदिका हिसाबले जुन निकट छ या निकटको हो","not far distant in time or space or degree or circumstances"
"76486",2,"आसन्न | छेउको | नजिकको | सन्निकट","at hand | close at hand | imminent | impendent | impending","जुन निकट आएको छ","close in time; about to occur"
"76509",2,"सङ्गठित | सङ्घटित","close-knit | closely knit","जसको सङ्घटन भएको छ","held together as by social or cultural ties"
"76512",2,"प्यारो | प्रिय | मन-पर्ने","dear | good | near","जोसँग प्रेम हुन्छ वा जो प्यारो छ:यो मेरो प्रिय पुस्तक हो","with or in a close or intimate relationship"
"76514",2,"अङ्गरङ्गी | अनन्य | अन्तरंग | अन्तरंगी | अन्तरङ्ग | अन्यतम | अभिन्न | आत्मीय | इष्ट | गाढा | घनिष्ठ | प्रगाढ","intimate","धेरै नजिकको","marked by close acquaintance, association, or familiarity"
"76518",2,"परिधान गरेका | वस्त्राभूषित","clad | clothed","जसले वस्त्र लगाएको छ","wearing or provided with clothing; sometimes used in combination"
"76520",2,"भूषित | वेशित | सज्जित","appareled | attired | dressed | garbed | garmented | habilimented | robed","जसले वस्त्र,गहना आदि धारण गरेको छ","dressed or clothed especially in fine attire; often used in combination"
"76547",2,"नग्न | नाङ्गो | निर्वस्त्र","au naturel | bare | naked | nude","जुन आवरणरहित छ:एउटा नाङ्गो नानी माटोमा खेल्दै छअहिले पनि कतिपय अघरी मान्छे नाङ्गो बस्छन्","completely unclothed"
"76555",2,"उघारो | उदाङ्गो | खुला","exposed | uncovered","जुन ढाकेको वा छोपेको हुन्न:खुला वस्तुहरू छोपेर राख","not covered with clothing"
"76573",2,"घुर्मैलो | धूमिल","brumous | foggy | hazy | misty","धुवाँको रङ्गको:""कुहिरोका कारणले सबैकुरा धमिलो देखिँदैछ छ""","filled or abounding with fog or mist"
"76580",2,"किनार | छेउ | तीर","coastal","जुनचाहिँ किनारमा अवस्थित छ","located on or near or bordering on a coast"
"76613",2,"व्यापी | व्याप्‍त","permeant | permeating | permeative | pervasive","व्याप्‍त हुने वा चारैतिर फैलिने","spreading or spread throughout"
"76625",2,"प्रकाशित","published","जुनचाहिँ मान्छे समक्ष आइ पुगेको छ","prepared and printed for distribution and sale"
"76626",2,"अप्रकाशित | गुप्त | नदेखिएको","unpublished","छपाएर प्रचलित नगरिएको वा सर्वसाधारणको साम्ने नआएको","not published"
"76627",2,"प्रकाशोन्मुख","publishable","प्रकाशित गर्ने योग्‍य वा प्रकाशित हुन आँटेको","suitable for publication"
"76628",2,"अप्रकाशनीय | अप्रकाशित | अप्रकाश्य","unpublishable","प्रकाशनको योग्य नभएको","not suitable for publication"
"76632",2,"अफवाही | हल्ला | होहल्ला","rumored","हल्ला फैलाएको","reported or spread by word of mouth"
"76644",2,"ज्वलनशील","flammable | inflammable","जुन चाहिँ सजिलै बल्छ","easily ignited"
"76652",2,"विस्फोटक | विस्फोटकारी","explosive","विस्फोट गर्ने","serving to explode or characterized by explosion or sudden outburst"
"76656",2,"प्रज्वलित","ablaze | afire | aflame | aflare | alight | blazing | burning | flaming | on fire","बलिरहेको","lighted up by or as by fire or flame"
"76672",2,"दुखद | दुखदायी | दुखप्रद","irritating | painful","जसद्वारा दुख पुग्छ या दुख दिन्छ","causing physical discomfort"
"76695",2,"आपेक्षिक | सापेक्ष","proportional | relative","कसेको अपेक्षा,तुलना वा अनुपातमा हुने","properly related in size or degree or other measurable characteristics; usually followed by `to'"
"76715",2,"गणतान्त्रिक | प्रजातान्त्रिक | लोकतानत्रिक","democratic | popular","प्रजातन्त्र-सम्बन्धी वा प्रजातन्त्रको","representing or appealing to or adapted for the benefit of the people at large"
"76721",2,"अपसामान्य | असाधारण | असामान्य | खास | जस्तो-त्यस्तो | यस्तो-उस्तो | विशेष | स्पेसल","uncommon","जुन सामान्य होइन","not common or ordinarily encountered; unusually great in amount or remarkable in character or kind"
"76722",2,"खास | खासा | विशेष","especial | exceptional | particular | special","साधारणका अतिरिक्त केही आघि बढेको वा जति हुनुपर्छ त्यो भन्दा केही अधिक","surpassing what is common or usual or expected"
"76723",2,"एक्का-दुक्का | कुनै-कुनै | बिरल","rare","एक्का-दुक्का वा कुनै-कुनै:""बापू जस्ता मान्छे बिरलै पाइन्छन्""","not widely known; especially valued for its uncommonness"
"76747",2,"एकल","individual | single","एकजनासँग सम्बन्ध राख्‍ने वा जसमा एकजना मात्रै हुन्छ","being or characteristic of a single thing or person"
"76769",2,"साङ्केतिक","gestural | nonverbal","जुनचाहिँ सङ्केतका रूपमा छ","being other than verbal communication"
"76777",2,"अभिभाष्य | कथनीय | कथ्य | भनिने | वक्तव्य | वाच्य","narrative","जे चाहिँ भनिनु योग्य छ","consisting of or characterized by the telling of a story"
"76791",2,"अल्पभाषी | अल्पवादी | मितभाषी","incommunicative | uncommunicative","जो धेरै बोल्दैन या त्यति मात्र बोल्ने जति बोल्दा काम चल्छ","not inclined to talk or give information or express opinions"
"76810",2,"बालुवा भएको","friable | light | sandy","जसमा वा जहाँ बालुवा छ","(used of soil) loose and large-grained in consistency"
"76832",2,"मेलपूर्ण | सामञ्जस्यपूर्ण","harmonious","जसमा सामञ्जस्य हुन्छ","existing together in harmony"
"76845",2,"उपयुक्‍त | खाइलाग्दो | योग्य | सक्षम | समर्थ","able | capable","जसमा कुनै काम गर्ने शक्ति वा गुण हुन्छ:यो कामका लागि एकजना योग्य व्यक्तिको आवश्यकता छ","have the skills and qualifications to do things well"
"76851",2,"अकर्मण्य | अयोग्य | निकम्मा","incapable | unqualified","कुनै पनि काम गर्न योग्य नभएको","lacking the necessary skill or knowledge etc."
"76889",2,"तीनभाग","third","कुनैको समान तीन भागहरूमा एउटा","being one of three equal parts"
"76893",2,"सौता तिरको | सौतेलो","half","जसको सम्बन्ध सौतेलो साइनो सँग हुन्छ","(of siblings) related through one parent only"
"76903",2,"अनन्य | एकनिष्ठ","devoted","एकजनासँग मात्रै सम्बन्ध राख्‍ने वा एउटामै लीन","zealous in devotion or affection"
"76906",2,"सर्वाङ्गीन","complete","सबै अङ्गसँग सम्बन्धित्","having every necessary or normal part or component or step"
"76929",2,"आंशिक","partial","अंशसम्बन्धी वा अंश-विषयक","being or affecting only a part; not total"
"76930",2,"अधकल्चो | अपरिपक्व | काँचो","rudimentary","जुन पूर्णरूपले विकसित छैन","being in the earliest stages of development"
"76955",2,"नियमी | संयमशील | संयमी","collected | equanimous | poised | self-collected | self-contained | self-possessed","जो संयम या पथ्य रहन्छ","in full control of your faculties"
"76956",2,"चिसो | ठण्डा | शीतल","cool | coolheaded | nerveless","जसमा उग्रता वा भीषणता छैन","marked by calm self-control (especially in trying circumstances); unemotional"
"76957",2,"अविकल | व्याकुलतारहित","unflurried | unflustered | unperturbed | unruffled","बिना उद्वेग वा व्याकुलताको","free from emotional agitation or nervous tension"
"76969",2,"अनबोध्य | अबोधगम्य | अबोधनीय | अबोध्य","incomprehensible | uncomprehensible","जसको बोध हुन सक्दैन","difficult to understand"
"77006",2,"केन्द्रित | केन्द्रिभूत","centered | centralised | centralized | centred | focused","एउटै केन्द्रमा भेला पारिएको वा एउटा स्थानमा ल्याइएको वा आएको","concentrated on or clustered around a central point or purpose"
"77028",2,"अघन | असघन","sparse | thin","जुन सघन छैन","not dense"
"77046",2,"अनासक्त | अमुग्ध | अलिप्त | निर्लिप्त | मायारहित | मायाशून्य","degage | detached | uninvolved","जो आसक्त छैन","showing lack of emotional involvement"
"77051",2,"संक्षिप्‍त","compact | compendious | succinct | summary","जुनचाहिँ थोरै शब्दहरूमा  लेखिएको वा भनिएको छ","briefly giving the gist of something"
"77071",2,"अभिपूर्ण | परिपूर्ण | पूर्ण | भरिएको","fulfilled","जुन एकदम पूर्ण या भरिएको हुन्छ या जसमा कुनै कमी हुँदैन","completed to perfection"
"77084",2,"खुम्चिएको | निकुंचित | निकुञ्चित | संकुचित","contracted","जसको संकुचन भएको हुन्छ:“सीता खुम्चिएका लुगलाई इस्त्री गर्दै छे""","reduced in size or pulled together"
"77085",2,"खुम्चिने | सङ्कोचन हुने","contractile","खुम्चिने खालको","capable of contracting or being contracted"
"77101",2,"अवलंबी | अवलम्बित | आधारित | आलंबित | आलम्बित | आश्रित | निर्भर","dependant | dependent | qualified","कसैको आधार, सहारा या आश्रयमा रहेको या टिकेको","contingent on something else"
"77131",2,"अनुकूल | अनुरूप | अनुसार | मुताबिक","congenial","जुनचाहिँ कसैको अनुरूप हुन्छ","suitable to your needs or similar to your nature"
"77135",2,"अमत | असम्मत | असहमत","disagreeable | unsympathetic","जसको कुनै विचार हुँदैन","not agreeing with your tastes or expectations"
"77148",2,"योजक | संयोगी | संयोजक","connecting | copulative","जोडने वा मिलाउने","syntactically connecting sentences or elements of a sentence"
"77183",2,"अदम्य","indomitable | never-say-die | unsubduable","जुन धेरै नै प्रबल या उग्र छ","impossible to subdue"
"77185",2,"अजय | अजित | अजीत | अजेय | अपराजेय | अयुध्य | दुर्जेय","invincible | unbeatable | unvanquishable","जसलाई कसैले जित्न सक्दैन या जसलाई जितिँदैन","incapable of being overcome or subdued"
"77187",2,"चेतन | चेतनायुक्त | संज्ञायुक्त","conscious","चेतनाले भरिएको या जसमा चेतना छ","knowing and perceiving; having awareness of surroundings and sensations and thoughts"
"77206",2,"उल्लङ्घित","profaned | violated","जसको उल्लङ्घन गरिएको छ","treated irreverently or sacrilegiously"
"77213",2,"परम्परा-वादी | परम्परा वादी | परम्परावादी","hidebound | traditionalist","परम्परावाद मान्ने वाला","stubbornly conservative and narrow-minded"
"77219",2,"उत्कर्षकारी | उन्नतकारी | उन्नतिकारी | उन्नायक","progressive | reform-minded | reformist","जसद्वारा उन्नति हुन्छ","favoring or promoting reform (often by government action)"
"77258",2,"रचनात्मक | सृजनात्मक","creative","जुनचाहिँ कुनै प्रकारको रचना वा निर्माणसँग सम्बन्ध राख्‍तछ र त्यसमा सहायक हुन्छ","promoting construction or creation"
"77278",2,"आनन्दित | चिन्तामुक्त | जवान | पट्ठो | मत्त | मस्त | हर्षित","calm | easygoing | placid","प्रसन्न र निश्चिन्त","living without undue worry; taking life easy"
"77291",2,"प्रदर्शित","demonstrated","जसको प्रदर्शन गरिएको छ","having been demonstrated or verified beyond doubt"
"77299",2,"अनवरत | निरन्तर | लगातार","constant | continuant","निरन्तर भइरहने","continually recurring or continuing without interruption"
"77306",2,"छिट-पुट | छिटपुट | छुट-पुट | छुटपुट | हल्का-फुल्का","sporadic","कहींकहीं हुने वाला","recurring in scattered and irregular or unpredictable instances"
"77313",4,"नित्य | सधैँ","around-the-clock | day-and-night | nonstop | round-the-clock","प्रत्येक क्षण वा प्रत्येक समय:हामीले सधैँ साँचो बोल्नुपर्छ","at all times"
"77333",2,"आत्मानुशासी | नियम पालक | नियमी | नेमी","disciplined","जो नियमको पालन गर्छ","obeying the rules"
"77341",2,"अवश्य","uncontrolled","जुनचाहिँ वशमा छैन:""अर्जुनले भने हे माधव! यसको अवश्य मनलाई वशमा गर्ने उपाय बताउनुहोस्""","not being under control; out of control"
"77342",2,"अराजक","anarchic | anarchical | lawless","बिना नियम वा नियन्त्रणको","without law or control"
"77344",2,"अवश्य","irrepressible | uncontrollable","जुन वशमा आउन सकेन:""मन अवश्य छैन,यसलाई ध्यान,योग आदिद्वारा वशमा गर्न सकिन्छ""","impossible to repress or control"
"77346",2,"अनाथ | टुहुरो","lordless | masterless","मालिक वा स्वामीबिनाको","having no lord or master"
"77355",2,"विवादग्रस्त | विवादास्पद | विवादित","disputed","जसको विषयमा विवाद छ","subject to disagreement and debate"
"77359",2,"निर्विवाद","accepted | unchallenged | undisputed | unquestioned","जसमा कुनै विवाद वा झगडाको कुरा हुँदैन","generally agreed upon; not subject to dispute"
"77361",2,"कचकचे | करकरे | फतफते","argumentative","जसले कचकच गर्छ:""तपाईँ कचकचे मान्छेलाई टाडा राख्नुहोस""","given to or characterized by argument"
"77367",2,"सजिलो | सुविधाजनक | सुविधापूर्ण","convenient","जसमा सुविधा छ","suited to your comfort or purpose or needs"
"77370",2,"असुविधाजनक | असुविधापूर्ण","inconvenient","जसमा असुविधा छ:""साना केटाकेटीलाई पढाउन मेरा लागि असुविधाजनक छ""","not suited to your comfort, purpose or needs"
"77383",2,"रूढिवादी","square | straight","रूढिवादलाई मान्ने मान्छे","rigidly conventional or old-fashioned"
"77384",2,"अप्रकृत | अयाथार्थिक | कृत्रिम | देखावटी | नकली | बनावटी | बनौटी","stereotyped | stereotypic | stereotypical | unimaginative","जुन केवल रूप-रङ्ग,आकार-प्रकार आदिका विचारले देखाउने खाल्को हुन्छ","lacking spontaneity or originality or individuality"
"77414",2,"डाले | प्रशाखित | शाखायुक्त","branched | branching | ramate | ramose | ramous","जो शाखासित युक्त छ या जसमा शाखा छ","having branches"
"77415",2,"झाडी भएको","bushy","झाडीको समान वा सानो झाडी जस्तै","resembling a bush in being thickly branched and spreading"
"77422",2,"शाखाविहीन | शाखाहीन | हाँगा नभएको","branchless","जुनचाहिँ शाखायुक्‍त हुँदैन वा जसमा शाखाहरू छैनन्","having no branches"
"77436",2,"उसिनेको","boiled | poached | stewed","जसलाई पानीमा उमालेर पकाइएको छ","cooked in hot water"
"77452",2,"तन्दुरी","roast | roasted","जसलाई तन्दुरमा सेकिएको वा पकाइएको छ","(meat) cooked by dry heat in an oven"
"77472",2,"दूषित | पतित | भ्रष्ट","corrupt","उचित मार्गबाट भडकिएको","lacking in integrity"
"77473",2,"भ्रष्टाचारी","corrupted | debased | vitiated","भ्रष्टाचारसँग सम्बद्ध","ruined in character or quality"
"77484",2,"अविकृत | नबिग्रेको","uncorrupted | unspoiled","विकृत नभएको वा नबिग्रिएको हो","not decayed or decomposed"
"77517",2,"अशरीरी | अशारीरिक","unbodied","जुन शारीरिक होइन","having no body"
"77524",2,"अङ्गधारी | अङ्गी | तनुधारी | देहवान | शरीरधारी | शरीरी | सदेही | सशरीरी","bodied | corporal | corporate | embodied | incarnate","जुन शरीरले युक्त छ","possessing or existing in bodily form"
"77527",2,"अकाय | अगात्र | अतनु | अदेह | अपाङ्ग | अपिण्डी | अशरीरी | पिण्डरहित | विदेह | शरीरविहीन | शरीरहीन","bodiless | discorporate | disembodied | unbodied | unembodied","जसको शरीर हुँदैन","not having a material body"
"77533",2,"अशुद्ध | गलत | भूल","incorrect | wrong","जुनचाहिँ उचित छैन","not correct; not in conformity with fact or truth"
"77567",2,"जुलाफ गराउने | विरेचक","cathartic | evacuant | purgative","जसलाई खाँदा वा पिउँदा पखाला चल्छ","strongly laxative"
"77576",2,"असभ्य | दुर्छे | दुर्जन","thoughtless | uncaring | unthinking","जसको भित्र शील-सङ्कोचको अभाव हुन्छ","without care or thought for others"
"77577",2,"नम्र | विनयी","courteous","धर्म वा नीतिपूर्वक व्यवहार गर्ने","characterized by courtesy and gracious good manners"
"77589",2,"अक्खड","bad-mannered | ill-mannered | rude | unmannered | unmannerly","जसलाई केही भन्न वा गर्न सङ्कोच हुँदैन","socially incorrect in behavior"
"77606",2,"अप्त्यारिलो | अविश्वसनीय | अविश्वस्त | अविश्वासी","incredible | unbelievable","जसमाथि विश्वासगर्न सकिँदैने या जसमाथि विश्वास छैन","beyond belief or understanding"
"77618",2,"छिद्रान्वेषक | छिद्रान्वेषी","critical","अर्काको दोष खोज्ने","marked by a tendency to find and call attention to errors and flaws"
"77635",2,"नाजुक","dangerous | grave | grievous | life-threatening | serious | severe","जसमा हानि वा अनिष्टको डर छ","causing fear or anxiety by threatening great harm"
"77660",2,"राजकीय | राज्य विषयको","royal","राज्यसँग सम्बन्ध राख्‍ने","invested with royal power as symbolized by a crown"
"77707",2,"छिद्रहीन | दुलो नभएको | प्वाल नपरेको","imperforate","जसमा दुलो छैन","not perforated; having no opening"
"77708",2,"अनबिद्ध | अनबिधा | अनबेधा | अनविद्ध | अबिद्ध | अबेध | अभेद्यअविद्ध | अवेधित","unpierced","जुन छेडिएको छैन:""यस अभेद्ध लक्ष्य भेदन गर्नु नै मेरो प्राथमिकता हो""","not pierced"
"77724",2,"अजिज्ञासु | अनुत्क | अनुत्सुक | उत्सुक्ताहीन | जिज्ञासाहीन | निरुत्सुक","uninquiring | uninquisitive","जसमा कुनै प्रकारको कुनै जिज्ञासा हुँदैन","deficient in curiosity"
"77729",2,"आधुनिक | वर्तमान | वर्तमानकालीन | सामयिक | हाल","contemporary | present-day","जुन वर्तमान कालसित सम्बन्धित छ या वर्तमान कालको","belonging to the present time"
"77730",2,"पदस्थ","incumbent","कुनै पदमा नियुक्त भएको","currently holding an office"
"77768",2,"रेडिमेड","ready-made","विक्रय हेतुले बनी बनाइ","made for purchase and immediate use"
"77769",2,"कृत | निर्मित | पर्णीत | प्रकृत | प्रणीत | रचित | विरचित | संरचित | सर्जित | सृजित | सृष्ट","made","जे रचिएको या बनाइएको हो","produced by a manufacturing process"
"77790",2,"चक्रको जस्तो","cyclic | cyclical","चक्रको जस्तो घुमेको घुमै वा पर्खीपर्खी पटकपटक भइरहने","recurring in cycles"
"77792",2,"पछिको | पछिल्लो","alternate","एउटा पछिको","every second one of a series"
"77807",2,"दुई वर्षे | द्विवर्षी","biennial | two-year","जे चाहिँ दुई वर्ष मात्र रहेर नष्ट हुन्छ","having a life cycle lasting two seasons"
"77810",2,"निशाचर | रात्रिचर","nocturnal","जुनचाहिं राती बाहिर निस्कन्छ वा हिँडछ","belonging to or active during the night"
"77813",2,"जीर्ण | थोत्रो | पुरानो | भाँचिएको","bedraggled | broken-down | derelict | dilapidated | ramshackle | tatterdemalion | tumble-down","भाँचिएको","in deplorable condition"
"77836",2,"बधिर | बहिरो | बैह्रो","deaf","जसले सुन्दैन अथवा थोर सुन्छ:बहिरा व्यक्तिहरूका लागि प्रदीपजी बहिरो विद्यालय खोल्न सोच्दै हुनुहुन्छ","lacking or deprive of the sense of hearing wholly or in part"
"77850",2,"निर्णायक","decisive","जुनचाहिँ निर्णयमा सहायक हुन्छ","determining or having the power to determine an outcome"
"77865",2,"घोषित","declared","जसको घोषणा गरिएको छ","made known or openly avowed"
"77866",2,"उल्लेखित | कथित | लिखित","alleged","जसको उल्लेख वा कथन भएको छ","declared but not proved"
"77871",2,"अघोषित","undeclared","जसको घोषणा गरिएको छैन","not announced or openly acknowledged"
"77881",2,"गहिरो","deep","जसको फैलावट तलतिर धेरै हुन्छ:उनी गहिरो पोखरीमा डुबे","having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination"
"77886",2,"अगाध | अगाध्य | अगाह | अथाह | अनवगाह | अनवगाह्य | अपार","profound | unfathomed | unplumbed | unsounded","जसको गहिराइ या फेदको थाहा पाइँदैन","situated at or extending to great depth; too deep to have been sounded or plumbed"
"77888",2,"छिपछिपे","shallow","जुन थोरै गहिरो हुन्छ:गर्मीका दिनमा छिपछिपे पानी भएको पोखरी सुक्छ","lacking physical depth; having little spatial extension downward or inward from an outer surface or backward or outward from a center"
"77894",2,"गहिरो | घोर","heavy | profound | sound | wakeless","धेरै राम्रो खालको","(of sleep) deep and complete"
"77904",2,"अपध्वस्त | पराजित | परास्त","defeated","जो हारेको छ","beaten or overcome; not victorious"
"77910",2,"अडिग | अनत | अनमित","unbowed","जुन नमित हुँदैन","not forced to bow down to a conqueror"
"77911",2,"क्रान्तिकारी | विद्रोही","defiant | noncompliant","जसले कसैको विरूद्ध विद्रोह गर्छ","boldly resisting authority or an opposing force"
"77939",2,"अमुक | ढिस्कानो | फलानो","certain","कुनै अनिश्चित वा अकथित","definite but not specified or identified"
"77951",2,"न्याउरो | न्यास्रो | म्लान","dejected","जसको कान्ति मलिन हुन गयो","affected or marked by low spirits"
"77981",2,"बुरबुरे","friable","अलिकति आघात लाग्दा धुलो-पिठो हुने","easily broken into small fragments or reduced to powder"
"77982",2,"कमजोर | दुर्बल | निम्छरो","delicate | fragile | frail","जुन दृढ हुँदैन:कमजोर वस्तुहरू सजिलै फुट्छन्","easily broken or damaged or destroyed"
"77991",2,"अभाव | आवश्यक | औचित्य | खाँचो | प्रयोज","needy","जसलाई आवश्‍यकता छ","demanding or needing attention, affection, or reassurance to an excessive degree"
"78000",2,"अति आवश्यक | अत्यावश्यक | अपरिहार्य","imperative","जो अति आवश्यक छ","requiring attention or action"
"78014",2,"जनतान्त्रिक | प्रजातन्त्रीय | प्रजातान्त्रिक","democratic","जुनचाहिँ प्रजातन्त्रको सिद्धान्तका अनुसार हुन्छ","characterized by or advocating or based upon the principles of democracy or social equality"
"78016",2,"कम्युनिस्ट | समानतावादी | साम्यवादी","classless | egalitarian","साम्यवादलाई मान्ने","favoring social equality"
"78024",2,"अत्याचारी | अन्यव्रत | अप्रतिबद्ध | अप्रतिबन्धित | अबद्ध | निरङ्कुश | मनमोजी | मनमौजी | स्वच्छन्द | स्वेच्छाचारी","authoritarian | autocratic | despotic | dictatorial | tyrannical","जसका लागि कुनै अङ्कुश या रोकावट हुँदैन","characteristic of an absolute ruler or absolute rule; having absolute sovereignty"
"78028",2,"अलमस्त | मनमौजी","arbitrary","जसलाई मन लाग्छ","based on or subject to individual discretion or preference or sometimes impulse or caprice"
"78033",2,"विहित","prescribed","जसको विधान गरिएको छ","set down as a rule or guide"
"78041",2,"काट्य | खंडनीय | खण्डनीय","confutable | confutative | questionable | refutable","जसलाई काट्न सकिन्छ या जसको खण्डन हुन सक्छ","able to be refuted"
"78070",2,"परजीवी | पराआश्रित","bloodsucking | leechlike | parasitic | parasitical","अर्काको भरोसामा बाँच्ने र उसैबाट आफ्नो भोजन प्राप्त गर्ने","of plants or persons; having the nature or habits of a parasite or leech; living off another"
"78074",2,"अनधीन | अनन्याश्रित | अनिर्बन्ध | आजाद | स्वतन्त्र | स्वाधीन","independent","जुन अर्काको अधीन हुँदैन","free from external control and constraint"
"78077",2,"स्वायत्त","autonomous","जुन कुनै अर्को शासन  वा नियन्त्रणमा नभएको र आफ्नो कार्यको सञ्चालन स्वयं गर्ने","existing as an independent entity"
"78083",2,"आत्मनिर्भर | स्वनिर्भर","self-sufficient | self-sufficing | self-sustaining","जसले आफ्नो आवश्यकताहरूको पूर्ति गर्नमा समर्थ हुन्छ","able to provide for your own needs without help from others"
"78096",2,"निर्दल | निर्दलीय","independent","जुनचाहिँ कुनै दलको होइन","not controlled by a party or interest group"
"78097",2,"निष्पक्ष | पक्षपातहीन | भेदभावहीन","unbiased | unbiassed","जसमा पक्षपात हुँदैन","without bias"
"78120",2,"डढेको | दग्ध | दुःख पाएको | पिल्सिएको | पोलेको | सताइएको | सन्तप्त","burned | burned-out | burned-over | burnt | burnt-out","जलेको वा जलाइएको","destroyed or badly damaged by fire"
"78121",2,"कोल्टिएको | ढस्केको | भत्केको","demolished | dismantled | razed","जो भत्केको या ढस्केको","torn down and broken up"
"78125",2,"धराशायी","fallen","जमिनमा पछारिएको वा लडेको","having fallen in or collapsed"
"78141",2,"अटुट","indestructible","न भाँचिने","not easily destroyed"
"78153",2,"अनिर्धारित | अनिश्चित | अप्रतिपन्न | अप्रतीयमान | वैकल्पिक","indeterminate | undetermined","जे निर्धारित छैन","not precisely determined or established; not fixed or known in advance"
"78199",2,"सजिलो | सरल | सहज","easy","छिटै हुन सक्ने खालको वा जुन सजिलो हुन्छ:प्रभु प्राप्‍तिको सजिलो मार्ग भक्ति हो","posing no difficulty; requiring little effort"
"78212",2,"धाकिलो | धाके","distinguished | grand | imposing | magisterial","जसमा धाक छ","used of a person's appearance or behavior; befitting an eminent person"
"78213",2,"अप्रतिष्ठ | अप्रतिष्ठित | अमर्याद | प्रतिष्ठारहित","undignified","जो प्रतिष्ठित छैन","lacking dignity"
"78223",2,"एकाग्रचित्त | तन्मय | स्थिरचित्त","diligent","एउटै काममा चित्त लगाएको","characterized by care and perseverance in carrying out tasks"
"78225",2,"उद्यमी | कर्मशील | परिश्रमी | पुरूषार्थी | मेहनती","hardworking | industrious | tireless | untiring","जो परिश्रम गर्ने गर्छ:परिश्रमी व्यक्ति सधैं सफल हुन्छ","characterized by hard work and perseverance"
"78230",2,"अचेत | अनचित | अमनोयोगी | असजग | असावधान | लापरवाह | हेलचेक्राइँ","inattentive | neglectful","जुनचाहिँ सावधान छैन","not showing due care or attention"
"78233",2,"पातलो","washy | watery | weak","जसमा पानीको मात्रा धेरै छ","overly diluted; thin and insipid"
"78286",2,"अप्रासङ्गिक | अप्रासाङ्गिक","digressive | discursive | excursive | rambling","प्रसङ्गको प्रतिकूल","(of e.g. speech and writing) tending to depart from the main point or cover a wide range of subjects"
"78300",2,"सूक्ष्मदर्शी","discerning","धेरै सूक्ष्म वा ससाना कुरासम्म सोच्‍ने वा विचार राख्‍ने","having or revealing keen insight and good judgment"
"78308",2,"सरल | सादा | साधारण | सामान्य","modest | restrained | unostentatious","कुनै विशेष आडम्बर वा बनाबट नभएको","free from ostentation or pretension"
"78354",2,"सीमाङ्कित","defined | outlined","जसको सीमा निर्धारित गरिएको छ या अङ्कित गरिएको हुन्छ","showing clearly the outline or profile or boundary"
"78357",2,"असीमाङ्कित","indistinct","जसको सीमा अङ्कित या निर्धारित गरिएको हुँदैन","not clearly defined or easy to perceive or understand"
"78359",2,"अस्पष्ट | धमिलो","bleary | blurred | blurry | foggy | fuzzy | hazy | muzzy","स्पष्ट नदेखिने:सामुन्नेको दृश्य धमिलो छ","indistinct or hazy in outline"
"78361",2,"अप्रतीत | अस्पष्ट","dim | faint | shadowy | vague | wispy","जुन स्पष्ट छैन","lacking clarity or distinctness"
"78415",2,"एकाधिपति | चक्रवर्ती | सर्वेश | सर्वेश्वर","sovereign | supreme","जसको राज्य धेरै टाढाटाढासम्म फैलिएको","greatest in status or authority or power"
"78418",2,"मदतगार | सहयोगी | सहायक","adjunct | assistant","जसले कुनै काम आदिमा सहायता गर्छ","of or relating to a person who is subordinate to another"
"78425",2,"दुई नले","double-barreled | double-barrelled","दुई नले या जसमा दुइटा नली छन्","having two barrels mounted side by side"
"78428",2,"नाटकीय","dramatic","नाटक वा नटहरूको जस्तो","suitable to or characteristic of drama"
"78441",2,"पेय","drinkable | potable","पिउने योग्य","suitable for drinking"
"78442",2,"अपेय","undrinkable","पिउन नहुने वा नसकिने","unsuitable for drinking"
"78456",2,"अप्रमत्त | नशारहित | नशाहीन","uninebriated | unintoxicated","जो नशे में न हो","not inebriated"
"78457",2,"नलाग्ने | बोधो | भुत्ते","dull","जसको धार तिखो हुँदैन:यो भुत्ते तरवारले तिमी के युद्ध गर्छौ","not having a sharp edge or point"
"78462",2,"धार भएको | धारिलो","sharp","जसमा धार छ","having or made by a thin edge or sharp point; suitable for cutting or piercing"
"78471",2,"घोच्ने | घोप्ने | रोप्ने","incisive | piercing","जसले घोच्त छ","suitable for cutting or piercing"
"78472",2,"तिखो | धारिलो | साह्रैलाग्ने","keen","अत्यन्त धार भएको:नोकरले तिखो अस्त्रले हानेर मालिकलाई हत्या गर्‍यो","having a sharp cutting edge or point"
"78475",2,"चिर्ने | छेड्ने | प्वाल पार्ने | भेदक | भेदकारी | वेधक","penetrating | penetrative","भेदने वा छेडने","tending to penetrate; having the power of entering or piercing"
"78541",2,"अकालिक | अवसर प्रतिकूल | असामयिक | कुयामको | बेमौकाको","premature | untimely","जुन अवसरको प्रतिकूल छ","uncommonly early or before the expected time"
"78553",2,"मरणोत्तर | मरिसकेपछि | मृत्यु पछि","posthumous","कसैको मरेपछि हुने","occurring or coming into existence after a person's death"
"78576",2,"चिंतित | चिन्ताग्रस्त | चिन्तायुक्त | चिन्तित","apprehensive | worried","जसलाई चिन्ता छ","mentally upset over possible misfortune or danger etc"
