source,target,language,relation,weight,score_components,method
grapheme:dr:ـصـ,grapheme:dr:ـيـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـصـ,grapheme:dr:ـگـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـصـ,grapheme:dr:ـپـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـصـ,grapheme:dr:ـڤـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـصـ,grapheme:dr:ـچـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ض,grapheme:dr:ـضـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـا,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـو,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـي,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـئـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـبـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـتـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـثـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـجـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـحـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـخـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـد,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـذ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـر,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـز,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـسـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـشـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـصـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ض,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـطـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـظـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـعـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـغـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـفـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـقـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـكـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـلـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـمـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـنـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـهـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـيـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـگـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـپـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـڤـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـضـ,grapheme:dr:ـچـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ط,grapheme:dr:ـطـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـا,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـو,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـي,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـئـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـبـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـتـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـثـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـجـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـحـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـخـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـد,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـذ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـر,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـز,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـسـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـشـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـصـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـضـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ط,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـظـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـعـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـغـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـفـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـقـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـكـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـلـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـمـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـنـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـهـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـيـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـگـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـپـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـڤـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـطـ,grapheme:dr:ـچـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ظ,grapheme:dr:ـظـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـا,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـو,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـي,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـئـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـبـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـتـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـثـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـجـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـحـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـخـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـد,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـذ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـر,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـز,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـسـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـشـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـصـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـضـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـطـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ظ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـعـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـغـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـفـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـقـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـكـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـلـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـمـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـنـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـهـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـيـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـگـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـپـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـڤـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـظـ,grapheme:dr:ـچـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ع,grapheme:dr:ـعـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـا,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـو,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـي,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـئـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـبـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـتـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـثـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـجـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـحـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـخـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـد,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـذ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـر,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـز,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـسـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـشـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـصـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـضـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـطـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـظـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ع,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـغـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـفـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـقـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـكـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـلـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـمـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـنـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـهـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـيـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـگـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـپـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـڤـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـعـ,grapheme:dr:ـچـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:غ,grapheme:dr:ـغـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـا,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـو,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـي,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـئـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـبـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـتـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـثـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـجـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـحـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـخـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـد,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـذ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـر,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـز,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـسـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـشـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـصـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـضـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـطـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـظـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـعـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:غ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـفـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـقـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـكـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـلـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـمـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـنـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـهـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـيـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـگـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـپـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـڤـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـغـ,grapheme:dr:ـچـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ف,grapheme:dr:ـفـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـا,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـو,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـي,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـئـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـبـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـتـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـثـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـجـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـحـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـخـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـد,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـذ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـر,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـز,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـسـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـشـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـصـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـضـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـطـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـظـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـعـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـغـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ف,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـقـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـكـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـلـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـمـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـنـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـهـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـيـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـگـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـپـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـڤـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ـفـ,grapheme:dr:ـچـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
grapheme:dr:ق,grapheme:dr:ـقـ,dr,visually_confusable_with,0.667,"{""char_sim"": 0.667}",automatic_only
